Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0031.HK,CHINA AEROSPACE,Technology,Electronic Components,2021,0.1121,2.7189821333483364,0.020496809503637466,1.5557987694283912,0.02,4.3218926485897065,0.09926408911124335,0.17818585858461672,0.04128101888028062,1494643294.9956436,16869162000.0,0.48448416590690613
0032.HK,CROSS-HAR(HOLD),Consumer Defensive,Education & Training Services,2021,-0.13,19.685576138754133,-0.005884991175202085,1.1100990942790587,0.48,-73.92908243032602,0.01167198879240507,0.4882143478148988,0.049943913422535485,3581822643.463135,8367897000.0,9.610780715942383
0034.HK,KOWLOON DEV,Real Estate,Real Estate - Development,2021,1.693505,14.50998484433646,0.0459103980765641,2.5226030822198973,0.7296480000000001,4.954980344878011,0.33147374289615117,0.5783110098993608,0.0869530814307563,10960779461.991455,48117226000.0,8.391283988952637
0035.HK,FE CONSORT INTL,Real Estate,Real Estate - Development,2021,0.208182,5.49642420006696,0.0148876807316149,2.926000847999119,0.17272800000000002,9.163549751233143,0.5671970150050536,0.347077671750295,0.09054319717704949,5789579388.262665,49900788000.0,1.9076861143112183
0038.HK,FIRST TRACTOR,Industrials,Farm & Heavy Construction Machinery,2021,0.394,13.782923083456652,0.035118107352961836,2.062710509795815,0.08932,8.607628986920197,0.1630572877232083,0.24605853201903083,0.02633716066976145,1329227597.4225998,12339594556.58,3.3914058208465576
0040.HK,GOLD PEAK,Technology,Electronic Components,2021,0.155,1.7463873792609312,0.013904584124434058,3.5280075775903956,0.0,4.0360504581082255,0.46171692438294143,0.3582182443803063,0.0,572710015.4408798,8764160000.0,0.6255878210067749
0041.HK,Great Eagle Holdings Limited,Real Estate,Real Estate - Diversified,2021,-0.69,82.18104745012741,-0.004184728149775556,1.556482954547605,0.8300000000000001,-26.374015255250793,0.27998916740778407,0.22143877561510483,0.045609230869203855,13607116033.588867,119251235000.0,18.198070526123047
0046.HK,Computer And Technologies Holdings Limited,Technology,Information Technology Services,2021,0.2176,2.1513844252163166,0.07903161176403242,1.3011063176409252,0.18,10.628555627430186,0.02678420718130272,1.0750164765631158,0.077828626141645,561310178.0891418,681297000.0,2.3127737045288086
0045.HK,"The Hongkong and Shanghai Hotels, Limited",Consumer Cyclical,Lodging,2021,-0.07,22.053582788993815,-0.0021549788991649457,1.5105113251051132,0.0,-96.5862682887486,0.2959863518003053,0.30657326044939076,0.0,11270246200.640503,55685000000.0,6.761038780212402
0050.HK,HK FERRY (HOLD),Real Estate,Real Estate - Diversified,2021,0.33,16.853652721384226,0.01886180599531362,1.044085470307525,0.25,14.48680559794108,0.0006657914927351525,0.2836563637777338,0.05229418952673922,1703219742.1179504,6269230000.0,4.780645847320557
0052.HK,FAIRWOOD HOLD,Consumer Cyclical,Restaurants,2021,1.1859,6.003998363604085,0.06275104277341986,3.147243120657825,0.85,11.310226771107551,0.49776249479685575,2.2339776121799275,0.06337231087591894,1737668209.947586,2448039000.0,13.412797927856445
0053.HK,GUOCO GROUP,Industrials,Conglomerates,2021,0.99,23.399001409532225,0.018982447734665453,1.7112224800549416,2.0,75.8828827829072,0.347726621117467,3.210566666510575,0.026622631430353032,24719645678.964844,16968465000.0,75.12405395507812
0057.HK,CHEN HSONG HOLD,Industrials,Specialty Industrial Machinery,2021,0.322,4.752387114494407,0.04636836241600315,1.4531600247722736,0.167,6.036980922177712,0.016153477564373412,0.40903819703838035,0.0859094217885295,1225696046.647812,4378438000.0,1.9439078569412231
0062.HK,TRANSPORT INT'L,Industrials,Railroads,2021,0.53,31.405808303081475,0.011016012292920983,1.3917985775269581,0.5,20.315960218321603,0.14113104781183283,0.3428492848137893,0.04643621154388305,5479570523.524292,22244347000.0,10.76745891571045
0064.HK,GET NICE,Financial Services,Capital Markets,2021,0.0196,0.5804857166691924,0.0249164077119987,1.1333118118145693,0.01,6.982778408089462,0.00020233741761483865,0.2357723073426607,0.07306605649143727,1322462197.084961,7611049000.0,0.13686245679855347
0066.HK,MTR CORPORATION,Industrials,Railroads,2021,1.55,28.934653276034016,0.032703145007224,1.6223442958947327,1.23,24.010460146011845,0.15029341075451413,1.2862159733271727,0.03305011158766081,231151017430.51953,292082000000.0,37.21621322631836
